# 'counter', 'incidence', 'emission', 'azimuth', 'phase', 'reflectance_factor', 'standard_deviation', 'error_estimate', 'quality_flag', 'absolute_time', 'relative_time', 'bandpass_central', 'bandpass_FWHM', 'sample_temperature', 'air_temperature', 'air_humidity'
000679, 45.00, 80.00, 75.00, 72.36, 0.79373, 0.1635111834, 1.94936, 5, 1584096019.0, 6790.0, 450.00, 70.00, 19.40, 20.20, 23.00
000680, 45.00, 80.00, 60.00, 61.90, 0.77978, 0.3635114528, 1.94936, 5, 1584096030.0, 6801.0, 450.00, 70.00, 19.40, 20.20, 23.00
000681, 45.00, 75.00, 60.00, 58.36, 0.84690, 0.1060122631, 1.94936, 5, 1584096040.0, 6811.0, 450.00, 70.00, 19.40, 20.30, 23.00
000682, 45.00, 70.00, 60.00, 54.97, 0.88797, 0.0853606160, 1.94936, 5, 1584096049.0, 6820.0, 450.00, 70.00, 19.40, 20.30, 23.00
000683, 45.00, 65.00, 60.00, 51.74, 0.91931, 0.0782162988, 1.94936, 5, 1584096059.0, 6830.0, 450.00, 70.00, 19.40, 20.20, 23.00
000684, 45.00, 60.00, 60.00, 48.72, 0.94462, 0.0714931183, 1.94936, 5, 1584096068.0, 6839.0, 450.00, 70.00, 19.40, 20.20, 23.00
000685, 45.00, 55.00, 60.00, 45.96, 0.96065, 0.0459588898, 1.94936, 5, 1584096078.0, 6849.0, 450.00, 70.00, 19.40, 20.30, 23.00
000686, 45.00, 50.00, 60.00, 43.50, 0.97573, 0.0430725468, 1.94936, 5, 1584096087.0, 6858.0, 450.00, 70.00, 19.40, 20.20, 23.00
000687, 45.00, 45.00, 60.00, 41.41, 0.98883, 0.0423608168, 1.94936, 5, 1584096097.0, 6868.0, 450.00, 70.00, 19.40, 20.30, 23.00
000688, 45.00, 40.00, 60.00, 39.74, 0.99873, 0.0473916508, 1.94936, 5, 1584096106.0, 6877.0, 450.00, 70.00, 19.40, 20.30, 23.00
000689, 45.00, 35.00, 60.00, 38.55, 1.00651, 0.0440621621, 1.94936, 5, 1584096116.0, 6887.0, 450.00, 70.00, 19.40, 20.30, 23.00
000690, 45.00, 30.00, 60.00, 37.89, 1.01563, 0.0272835652, 1.94936, 5, 1584096125.0, 6896.0, 450.00, 70.00, 19.40, 20.30, 23.00
000691, 45.00, 25.00, 60.00, 37.79, 1.02269, 0.0239435727, 1.94936, 5, 1584096134.0, 6905.0, 450.00, 70.00, 19.40, 20.30, 23.00
000692, 45.00, 20.00, 60.00, 38.24, 1.02781, 0.0318114869, 1.94936, 5, 1584096144.0, 6915.0, 450.00, 70.00, 19.40, 20.30, 23.00
000693, 45.00, 15.00, 60.00, 39.24, 1.03324, 0.0282775295, 1.94936, 5, 1584096153.0, 6924.0, 450.00, 70.00, 19.40, 20.30, 23.00
000694, 45.00, 10.00, 60.00, 40.73, 1.03692, 0.0365982216, 1.94936, 5, 1584096163.0, 6934.0, 450.00, 70.00, 19.40, 20.30, 23.00
000695, 45.00, 5.00, 60.00, 42.67, 1.03973, 0.0245710589, 1.94936, 5, 1584096172.0, 6943.0, 450.00, 70.00, 19.40, 20.30, 23.00
000696, 45.00, 0.00, 60.00, 45.00, 1.04084, 0.0323505946, 1.94936, 5, 1584096182.0, 6953.0, 450.00, 70.00, 19.40, 20.30, 23.00
000697, 45.00, 0.00, 45.00, 45.00, 1.04189, 0.0221701320, 1.94936, 5, 1584096193.0, 6964.0, 450.00, 70.00, 19.40, 20.30, 23.00
000698, 45.00, 5.00, 45.00, 41.58, 1.04108, 0.0362824313, 1.94936, 5, 1584096203.0, 6974.0, 450.00, 70.00, 19.40, 20.20, 23.00
000699, 45.00, 10.00, 45.00, 38.45, 1.03751, 0.0227155945, 1.94936, 5, 1584096212.0, 6983.0, 450.00, 70.00, 19.40, 20.30, 23.00
000700, 45.00, 15.00, 45.00, 35.67, 1.03351, 0.0337293448, 1.94936, 5, 1584096222.0, 6993.0, 450.00, 70.00, 19.40, 20.20, 23.00
000701, 45.00, 20.00, 45.00, 33.33, 1.02815, 0.0235609302, 1.94936, 5, 1584096231.0, 7002.0, 450.00, 70.00, 19.40, 20.30, 23.00
000702, 45.00, 25.00, 45.00, 31.55, 1.02264, 0.0494238215, 1.94936, 5, 1584096241.0, 7012.0, 450.00, 70.00, 19.40, 20.20, 23.00
000703, 45.00, 30.00, 45.00, 30.42, 1.01551, 0.0160838789, 1.94936, 5, 1584096250.0, 7021.0, 450.00, 70.00, 19.40, 20.30, 23.00
000704, 45.00, 35.00, 45.00, 30.00, 1.00690, 0.0246004513, 1.94936, 5, 1584096260.0, 7031.0, 450.00, 70.00, 19.40, 20.30, 23.00
000705, 45.00, 40.00, 45.00, 30.34, 0.99842, 0.0369885685, 1.94936, 5, 1584096269.0, 7040.0, 450.00, 70.00, 19.40, 20.20, 23.00
000706, 45.00, 45.00, 45.00, 31.40, 0.98889, 0.0388704305, 1.94936, 5, 1584096279.0, 7050.0, 450.00, 70.00, 19.40, 20.30, 23.00
000707, 45.00, 50.00, 45.00, 33.12, 0.97434, 0.0228730603, 1.94936, 5, 1584096288.0, 7059.0, 450.00, 70.00, 19.40, 20.20, 23.00
000708, 45.00, 55.00, 45.00, 35.40, 0.95900, 0.0480212270, 1.94936, 5, 1584096298.0, 7069.0, 450.00, 70.00, 19.40, 20.20, 23.00
000709, 45.00, 60.00, 45.00, 38.13, 0.94214, 0.0952286925, 1.94936, 5, 1584096307.0, 7078.0, 450.00, 70.00, 19.40, 20.30, 23.00
000710, 45.00, 65.00, 45.00, 41.24, 0.91654, 0.0706557402, 1.94936, 5, 1584096317.0, 7088.0, 450.00, 70.00, 19.50, 20.30, 23.00
000711, 45.00, 70.00, 45.00, 44.63, 0.88290, 0.0457797841, 1.94936, 5, 1584096326.0, 7097.0, 450.00, 70.00, 19.40, 20.30, 23.00
000712, 45.00, 75.00, 45.00, 48.24, 0.84093, 0.1449490276, 1.94936, 5, 1584096336.0, 7107.0, 450.00, 70.00, 19.40, 20.30, 23.00
000713, 45.00, 80.00, 45.00, 52.03, 0.77012, 0.1354988454, 1.94936, 5, 1584096345.0, 7116.0, 450.00, 70.00, 19.50, 20.30, 23.00
000714, 45.00, 80.00, 30.00, 43.46, 0.76210, 0.2463986116, 1.94936, 5, 1584096357.0, 7128.0, 450.00, 70.00, 19.40, 20.30, 23.00
000715, 45.00, 75.00, 30.00, 39.24, 0.83450, 0.1119705147, 1.94936, 5, 1584096366.0, 7137.0, 450.00, 70.00, 19.40, 20.30, 23.00
000716, 45.00, 70.00, 30.00, 35.19, 0.87962, 0.0517517128, 1.94936, 5, 1584096376.0, 7147.0, 450.00, 70.00, 19.40, 20.20, 23.00
000717, 45.00, 65.00, 30.00, 31.37, 0.91433, 0.0615472505, 1.94936, 5, 1584096385.0, 7156.0, 450.00, 70.00, 19.40, 20.30, 23.00
000718, 45.00, 60.00, 30.00, 27.89, 0.94205, 0.0729672174, 1.94936, 5, 1584096395.0, 7166.0, 450.00, 70.00, 19.40, 20.30, 23.00
000719, 45.00, 55.00, 30.00, 24.88, 0.96038, 0.0545501120, 1.94936, 5, 1584096404.0, 7175.0, 450.00, 70.00, 19.40, 20.30, 23.00
000720, 45.00, 50.00, 30.00, 22.54, 0.97628, 0.0213533215, 1.94936, 5, 1584096414.0, 7185.0, 450.00, 70.00, 19.40, 20.20, 23.00
000721, 45.00, 45.00, 30.00, 21.09, 0.99072, 0.0426491872, 1.94936, 5, 1584096423.0, 7194.0, 450.00, 70.00, 19.40, 20.30, 23.00
000722, 45.00, 40.00, 30.00, 20.72, 1.00075, 0.0577654650, 1.94936, 5, 1584096433.0, 7204.0, 450.00, 70.00, 19.50, 20.30, 23.00
000723, 45.00, 35.00, 30.00, 21.49, 1.00895, 0.0325709320, 1.94936, 5, 1584096442.0, 7213.0, 450.00, 70.00, 19.40, 20.30, 23.00
000724, 45.00, 30.00, 30.00, 23.28, 1.01773, 0.0301069306, 1.94936, 5, 1584096451.0, 7222.0, 450.00, 70.00, 19.50, 20.30, 23.00
000725, 45.00, 25.00, 30.00, 25.89, 1.02358, 0.0204643534, 1.94936, 5, 1584096461.0, 7232.0, 450.00, 70.00, 19.40, 20.30, 23.00
000726, 45.00, 20.00, 30.00, 29.08, 1.02905, 0.0320522870, 1.94936, 5, 1584096470.0, 7241.0, 450.00, 70.00, 19.40, 20.30, 23.00
000727, 45.00, 15.00, 30.00, 32.70, 1.03422, 0.0153777826, 1.94936, 5, 1584096480.0, 7251.0, 450.00, 70.00, 19.40, 20.30, 23.00
000728, 45.00, 10.00, 30.00, 36.61, 1.03785, 0.0215996283, 1.94936, 5, 1584096489.0, 7260.0, 450.00, 70.00, 19.50, 20.30, 23.00
000729, 45.00, 5.00, 30.00, 40.73, 1.04123, 0.0309005549, 1.94936, 5, 1584096499.0, 7270.0, 450.00, 70.00, 19.50, 20.30, 23.00
000730, 45.00, 0.00, 30.00, 45.00, 1.04334, 0.0233817372, 1.94936, 5, 1584096508.0, 7279.0, 450.00, 70.00, 19.40, 20.30, 23.00
000731, 45.00, 0.00, 15.00, 45.00, 1.04390, 0.0243555202, 1.94936, 5, 1584096520.0, 7291.0, 450.00, 70.00, 19.50, 20.30, 23.00
000732, 45.00, 5.00, 15.00, 40.19, 1.04200, 0.0254466711, 1.94936, 5, 1584096529.0, 7300.0, 450.00, 70.00, 19.40, 20.30, 23.00
000733, 45.00, 10.00, 15.00, 35.42, 1.03904, 0.0237633431, 1.94936, 5, 1584096539.0, 7310.0, 450.00, 70.00, 19.40, 20.30, 23.00
000734, 45.00, 15.00, 15.00, 30.71, 1.03525, 0.0175817898, 1.94936, 5, 1584096548.0, 7319.0, 450.00, 70.00, 19.40, 20.30, 23.00
000735, 45.00, 20.00, 15.00, 26.09, 1.02991, 0.0171981656, 1.94936, 5, 1584096558.0, 7329.0, 450.00, 70.00, 19.50, 20.30, 23.00
000736, 45.00, 25.00, 15.00, 21.64, 1.02633, 0.0374080895, 1.94936, 5, 1584096567.0, 7338.0, 450.00, 70.00, 19.50, 20.30, 23.00
000737, 45.00, 30.00, 15.00, 17.47, 1.02084, 0.0290990582, 1.94936, 5, 1584096577.0, 7348.0, 450.00, 70.00, 19.40, 20.30, 23.00
000738, 45.00, 35.00, 15.00, 13.84, 1.01385, 0.0359755918, 1.94936, 5, 1584096586.0, 7357.0, 450.00, 70.00, 19.40, 20.30, 23.00
000739, 45.00, 40.00, 15.00, 11.27, 1.00652, 0.0190944592, 1.94936, 5, 1584096596.0, 7367.0, 450.00, 70.00, 19.40, 20.30, 23.00
000740, 45.00, 45.00, 15.00, 10.59, 0.99794, 0.0423408402, 1.94936, 5, 1584096605.0, 7376.0, 450.00, 70.00, 19.40, 20.30, 23.00
000741, 45.00, 50.00, 15.00, 12.11, 0.98341, 0.0425856652, 1.94936, 5, 1584096615.0, 7386.0, 450.00, 70.00, 19.40, 20.30, 23.00
000742, 45.00, 55.00, 15.00, 15.19, 0.96631, 0.0599564329, 1.94936, 5, 1584096624.0, 7395.0, 450.00, 70.00, 19.40, 20.30, 23.00
000743, 45.00, 60.00, 15.00, 19.08, 0.94505, 0.0355490156, 1.94936, 5, 1584096634.0, 7405.0, 450.00, 70.00, 19.40, 20.30, 23.00
000744, 45.00, 65.00, 15.00, 23.39, 0.91694, 0.0545964685, 1.94936, 5, 1584096643.0, 7414.0, 450.00, 70.00, 19.40, 20.30, 23.00
000745, 45.00, 70.00, 15.00, 27.91, 0.88110, 0.0923603573, 1.94936, 5, 1584096653.0, 7424.0, 450.00, 70.00, 19.40, 20.30, 23.00
000746, 45.00, 75.00, 15.00, 32.57, 0.83355, 0.1001528947, 1.94936, 5, 1584096662.0, 7433.0, 450.00, 70.00, 19.40, 20.30, 23.00
000747, 45.00, 80.00, 15.00, 37.30, 0.75635, 0.0862278233, 1.94936, 5, 1584096672.0, 7443.0, 450.00, 70.00, 19.40, 20.30, 23.00
000748, 45.00, 80.00, 0.00, 35.00, 0.75326, 0.0983381991, 1.94936, 5, 1584096683.0, 7454.0, 450.00, 70.00, 19.40, 20.30, 23.00
000749, 45.00, 75.00, 0.00, 30.00, 0.83141, 0.0886933876, 1.94936, 5, 1584096693.0, 7464.0, 450.00, 70.00, 19.50, 20.30, 23.00
000750, 45.00, 70.00, 0.00, 25.00, 0.88021, 0.0814684446, 1.94936, 5, 1584096702.0, 7473.0, 450.00, 70.00, 19.40, 20.30, 23.00
000751, 45.00, 65.00, 0.00, 20.00, 0.91833, 0.0904603611, 1.94936, 5, 1584096712.0, 7483.0, 450.00, 70.00, 19.50, 20.30, 23.00
000752, 45.00, 60.00, 0.00, 15.00, 0.94912, 0.0707936876, 1.94936, 5, 1584096721.0, 7492.0, 450.00, 70.00, 19.40, 20.30, 23.00
000753, 45.00, 55.00, 0.00, 10.00, 0.97057, 0.0204449157, 1.94936, 5, 1584096730.0, 7501.0, 450.00, 70.00, 19.40, 20.30, 23.00
000754, 45.00, 50.00, 0.00, 5.00, 0.99557, 0.0538238894, 1.94936, 5, 1584096740.0, 7511.0, 450.00, 70.00, 19.50, 20.30, 23.00
000755, 45.00, 40.00, 0.00, 5.00, 1.01578, 0.0277675293, 1.94936, 5, 1584096759.0, 7530.0, 450.00, 70.00, 19.50, 20.30, 23.00
000756, 45.00, 35.00, 0.00, 10.00, 1.01707, 0.0354471567, 1.94936, 5, 1584096768.0, 7539.0, 450.00, 70.00, 19.50, 20.30, 23.00
000757, 45.00, 30.00, 0.00, 15.00, 1.02209, 0.0362109455, 1.94936, 5, 1584096778.0, 7549.0, 450.00, 70.00, 19.50, 20.30, 23.00
000758, 45.00, 25.00, 0.00, 20.00, 1.02691, 0.0286927748, 1.94936, 5, 1584096787.0, 7558.0, 450.00, 70.00, 19.50, 20.30, 23.00
000759, 45.00, 20.00, 0.00, 25.00, 1.03122, 0.0276565423, 1.94936, 5, 1584096797.0, 7568.0, 450.00, 70.00, 19.50, 20.30, 23.00
000760, 45.00, 15.00, 0.00, 30.00, 1.03547, 0.0225324415, 1.94936, 5, 1584096806.0, 7577.0, 450.00, 70.00, 19.50, 20.30, 23.00
000761, 45.00, 10.00, 0.00, 35.00, 1.03867, 0.0259416574, 1.94936, 5, 1584096816.0, 7587.0, 450.00, 70.00, 19.40, 20.30, 24.00
000762, 45.00, 5.00, 0.00, 40.00, 1.04199, 0.0433812652, 1.94936, 5, 1584096825.0, 7596.0, 450.00, 70.00, 19.50, 20.30, 24.00
000763, 45.00, 0.00, 0.00, 45.00, 1.04323, 0.0227970950, 1.94936, 5, 1584096835.0, 7606.0, 450.00, 70.00, 19.50, 20.30, 24.00
000764, 45.00, 5.00, 180.00, 50.00, 1.04824, 0.0097606472, 1.94936, 5, 1584096845.0, 7616.0, 450.00, 70.00, 19.50, 20.30, 24.00
000765, 45.00, 10.00, 180.00, 55.00, 1.05349, 0.0376402748, 1.94936, 5, 1584096854.0, 7625.0, 450.00, 70.00, 19.50, 20.30, 24.00
000766, 45.00, 15.00, 180.00, 60.00, 1.05748, 0.0293552766, 1.94936, 5, 1584096864.0, 7635.0, 450.00, 70.00, 19.50, 20.30, 24.00
000767, 45.00, 20.00, 180.00, 65.00, 1.06205, 0.0313042321, 1.94936, 5, 1584096873.0, 7644.0, 450.00, 70.00, 19.50, 20.30, 24.00
000768, 45.00, 25.00, 180.00, 70.00, 1.06751, 0.0360601711, 1.94936, 5, 1584096883.0, 7654.0, 450.00, 70.00, 19.50, 20.30, 24.00
000769, 45.00, 30.00, 180.00, 75.00, 1.07354, 0.0278043492, 1.94936, 5, 1584096892.0, 7663.0, 450.00, 70.00, 19.50, 20.30, 24.00
000770, 45.00, 35.00, 180.00, 80.00, 1.08187, 0.0426910318, 1.94936, 5, 1584096902.0, 7673.0, 450.00, 70.00, 19.50, 20.30, 24.00
000771, 45.00, 40.00, 180.00, 85.00, 1.09238, 0.0234409366, 1.94936, 5, 1584096911.0, 7682.0, 450.00, 70.00, 19.50, 20.30, 24.00
000772, 45.00, 45.00, 180.00, 90.00, 1.10207, 0.0215555835, 1.94936, 5, 1584096921.0, 7692.0, 450.00, 70.00, 19.50, 20.30, 24.00
000773, 45.00, 50.00, 180.00, 95.00, 1.11553, 0.0266634179, 1.94936, 5, 1584096930.0, 7701.0, 450.00, 70.00, 19.50, 20.30, 24.00
000774, 45.00, 55.00, 180.00, 100.00, 1.12839, 0.0402456736, 1.94936, 5, 1584096940.0, 7711.0, 450.00, 70.00, 19.50, 20.30, 24.00
000775, 45.00, 60.00, 180.00, 105.00, 1.13842, 0.0558865598, 1.94936, 5, 1584096949.0, 7720.0, 450.00, 70.00, 19.50, 20.30, 24.00
000776, 45.00, 65.00, 180.00, 110.00, 1.14725, 0.0203629774, 1.94936, 5, 1584096959.0, 7730.0, 450.00, 70.00, 19.50, 20.30, 24.00
000777, 45.00, 70.00, 180.00, 115.00, 1.15701, 0.0807437238, 1.94936, 5, 1584096968.0, 7739.0, 450.00, 70.00, 19.50, 20.30, 24.00
000778, 45.00, 75.00, 180.00, 120.00, 1.15387, 0.0379218809, 1.94936, 5, 1584096978.0, 7749.0, 450.00, 70.00, 19.50, 20.30, 24.00
000779, 45.00, 80.00, 180.00, 125.00, 1.12046, 0.0901742339, 1.94936, 5, 1584096987.0, 7758.0, 450.00, 70.00, 19.50, 20.30, 24.00
000780, 45.00, 80.00, 165.00, 123.36, 1.04200, 0.0743214752, 1.94936, 5, 1584096999.0, 7770.0, 450.00, 70.00, 19.50, 20.30, 24.00
000781, 45.00, 75.00, 165.00, 118.47, 1.08119, 0.1122297513, 1.94936, 5, 1584097008.0, 7779.0, 450.00, 70.00, 19.50, 20.30, 24.00
000782, 45.00, 70.00, 165.00, 113.58, 1.09715, 0.0716746670, 1.94936, 5, 1584097018.0, 7789.0, 450.00, 70.00, 19.50, 20.30, 24.00
000783, 45.00, 65.00, 165.00, 108.67, 1.09821, 0.0543435104, 1.94936, 5, 1584097027.0, 7798.0, 450.00, 70.00, 19.50, 20.30, 24.00
000784, 45.00, 60.00, 165.00, 103.77, 1.09754, 0.0490108225, 1.94936, 5, 1584097036.0, 7807.0, 450.00, 70.00, 19.50, 20.30, 24.00
000785, 45.00, 55.00, 165.00, 98.85, 1.09431, 0.0516989293, 1.94936, 5, 1584097046.0, 7817.0, 450.00, 70.00, 19.50, 20.30, 24.00
000786, 45.00, 50.00, 165.00, 93.94, 1.08834, 0.0338027149, 1.94936, 5, 1584097055.0, 7826.0, 450.00, 70.00, 19.50, 20.30, 24.00
000787, 45.00, 45.00, 165.00, 89.02, 1.08216, 0.0368817198, 1.94936, 5, 1584097065.0, 7836.0, 450.00, 70.00, 19.50, 20.30, 24.00
000788, 45.00, 40.00, 165.00, 84.11, 1.07714, 0.0380609798, 1.94936, 5, 1584097074.0, 7845.0, 450.00, 70.00, 19.50, 20.30, 24.00
000789, 45.00, 35.00, 165.00, 79.19, 1.07123, 0.0374275648, 1.94936, 5, 1584097084.0, 7855.0, 450.00, 70.00, 19.50, 20.30, 24.00
000790, 45.00, 30.00, 165.00, 74.28, 1.06615, 0.0289221522, 1.94936, 5, 1584097093.0, 7864.0, 450.00, 70.00, 19.50, 20.30, 24.00
000791, 45.00, 25.00, 165.00, 69.38, 1.06161, 0.0268670321, 1.94936, 5, 1584097103.0, 7874.0, 450.00, 70.00, 19.50, 20.30, 24.00
000792, 45.00, 20.00, 165.00, 64.48, 1.05793, 0.0224685102, 1.94936, 5, 1584097112.0, 7883.0, 450.00, 70.00, 19.50, 20.30, 24.00
000793, 45.00, 15.00, 165.00, 59.59, 1.05477, 0.0293255062, 1.94936, 5, 1584097122.0, 7893.0, 450.00, 70.00, 19.50, 20.30, 24.00
000794, 45.00, 10.00, 165.00, 54.71, 1.05197, 0.0189658073, 1.94936, 5, 1584097131.0, 7902.0, 450.00, 70.00, 19.50, 20.30, 24.00
000795, 45.00, 5.00, 165.00, 49.84, 1.04787, 0.0353885183, 1.94936, 5, 1584097141.0, 7912.0, 450.00, 70.00, 19.50, 20.30, 24.00
000796, 45.00, 0.00, 165.00, 45.00, 1.04415, 0.0286142996, 1.94936, 5, 1584097150.0, 7921.0, 450.00, 70.00, 19.50, 20.30, 24.00
000797, 45.00, 0.00, 150.00, 45.00, 1.04432, 0.0278810149, 1.94936, 5, 1584097161.0, 7932.0, 450.00, 70.00, 19.50, 20.30, 24.00
000798, 45.00, 5.00, 150.00, 49.38, 1.04782, 0.0247407058, 1.94936, 5, 1584097171.0, 7942.0, 450.00, 70.00, 19.50, 20.30, 24.00
000799, 45.00, 10.00, 150.00, 53.84, 1.05115, 0.0148400105, 1.94936, 5, 1584097180.0, 7951.0, 450.00, 70.00, 19.50, 20.30, 24.00
000800, 45.00, 15.00, 150.00, 58.36, 1.05245, 0.0303867513, 1.94936, 5, 1584097190.0, 7961.0, 450.00, 70.00, 19.50, 20.30, 24.00
000801, 45.00, 20.00, 150.00, 62.93, 1.05380, 0.0190000317, 1.94936, 5, 1584097199.0, 7970.0, 450.00, 70.00, 19.50, 20.30, 24.00
000802, 45.00, 25.00, 150.00, 67.54, 1.05519, 0.0106580770, 1.94936, 5, 1584097209.0, 7980.0, 450.00, 70.00, 19.50, 20.30, 24.00
000803, 45.00, 30.00, 150.00, 72.17, 1.05645, 0.0266638517, 1.94936, 5, 1584097219.0, 7990.0, 450.00, 70.00, 19.50, 20.30, 24.00
000804, 45.00, 35.00, 150.00, 76.82, 1.05821, 0.0244072349, 1.94936, 5, 1584097228.0, 7999.0, 450.00, 70.00, 19.50, 20.30, 24.00
000805, 45.00, 40.00, 150.00, 81.49, 1.05923, 0.0346406701, 1.94936, 5, 1584097238.0, 8009.0, 450.00, 70.00, 19.50, 20.30, 24.00
000806, 45.00, 45.00, 150.00, 86.16, 1.05903, 0.0634639543, 1.94936, 5, 1584097247.0, 8018.0, 450.00, 70.00, 19.50, 20.30, 24.00
000807, 45.00, 50.00, 150.00, 90.84, 1.05957, 0.0382447330, 1.94936, 5, 1584097257.0, 8028.0, 450.00, 70.00, 19.50, 20.30, 24.00
000808, 45.00, 55.00, 150.00, 95.51, 1.05962, 0.0409942981, 1.94936, 5, 1584097266.0, 8037.0, 450.00, 70.00, 19.50, 20.30, 24.00
000809, 45.00, 60.00, 150.00, 100.18, 1.05507, 0.0595325331, 1.94936, 5, 1584097276.0, 8047.0, 450.00, 70.00, 19.50, 20.30, 24.00
000810, 45.00, 65.00, 150.00, 104.84, 1.04805, 0.0666755552, 1.94936, 5, 1584097285.0, 8056.0, 450.00, 70.00, 19.50, 20.30, 24.00
000811, 45.00, 70.00, 150.00, 109.49, 1.03741, 0.0832327150, 1.94936, 5, 1584097295.0, 8066.0, 450.00, 70.00, 19.50, 20.30, 24.00
000812, 45.00, 75.00, 150.00, 114.11, 1.01017, 0.0912730984, 1.94936, 5, 1584097304.0, 8075.0, 450.00, 70.00, 19.50, 20.30, 24.00
000813, 45.00, 80.00, 150.00, 118.70, 0.95695, 0.1364750521, 1.94936, 5, 1584097314.0, 8085.0, 450.00, 70.00, 19.50, 20.30, 24.00
000814, 45.00, 80.00, 135.00, 111.69, 0.89695, 0.1627501584, 1.94936, 5, 1584097325.0, 8096.0, 450.00, 70.00, 19.50, 20.30, 24.00
000815, 45.00, 75.00, 135.00, 107.45, 0.95438, 0.0880719486, 1.94936, 5, 1584097334.0, 8105.0, 450.00, 70.00, 19.50, 20.30, 24.00
000816, 45.00, 70.00, 135.00, 103.18, 0.98860, 0.1122927024, 1.94936, 5, 1584097344.0, 8115.0, 450.00, 70.00, 19.50, 20.30, 24.00
000817, 45.00, 65.00, 135.00, 98.88, 1.00517, 0.0357675496, 1.94936, 5, 1584097353.0, 8124.0, 450.00, 70.00, 19.50, 20.30, 24.00
000818, 45.00, 60.00, 135.00, 94.56, 1.01946, 0.0336216000, 1.94936, 5, 1584097363.0, 8134.0, 450.00, 70.00, 19.50, 20.30, 24.00
000819, 45.00, 55.00, 135.00, 90.23, 1.02994, 0.0492876565, 1.94936, 5, 1584097372.0, 8143.0, 450.00, 70.00, 19.50, 20.30, 24.00
000820, 45.00, 50.00, 135.00, 85.90, 1.03466, 0.0495000148, 1.94936, 5, 1584097382.0, 8153.0, 450.00, 70.00, 19.50, 20.30, 24.00
000821, 45.00, 45.00, 135.00, 81.58, 1.03911, 0.0270941226, 1.94936, 5, 1584097391.0, 8162.0, 450.00, 70.00, 19.50, 20.30, 24.00
000822, 45.00, 40.00, 135.00, 77.27, 1.04262, 0.0538823663, 1.94936, 5, 1584097401.0, 8172.0, 450.00, 70.00, 19.50, 20.30, 24.00
000823, 45.00, 35.00, 135.00, 73.00, 1.04429, 0.0314410519, 1.94936, 5, 1584097410.0, 8181.0, 450.00, 70.00, 19.50, 20.30, 24.00
000824, 45.00, 30.00, 135.00, 68.75, 1.04592, 0.0308547347, 1.94936, 5, 1584097420.0, 8191.0, 450.00, 70.00, 19.50, 20.30, 24.00
000825, 45.00, 25.00, 135.00, 64.56, 1.04780, 0.0286218576, 1.94936, 5, 1584097429.0, 8200.0, 450.00, 70.00, 19.50, 20.40, 24.00
000826, 45.00, 20.00, 135.00, 60.43, 1.04830, 0.0390885471, 1.94936, 5, 1584097439.0, 8210.0, 450.00, 70.00, 19.50, 20.30, 24.00
000827, 45.00, 15.00, 135.00, 56.39, 1.04898, 0.0272869755, 1.94936, 5, 1584097448.0, 8219.0, 450.00, 70.00, 19.50, 20.30, 24.00
000828, 45.00, 10.00, 135.00, 52.44, 1.05008, 0.0208075520, 1.94936, 5, 1584097458.0, 8229.0, 450.00, 70.00, 19.50, 20.30, 24.00
000829, 45.00, 5.00, 135.00, 48.64, 1.04778, 0.0228623435, 1.94936, 5, 1584097467.0, 8238.0, 450.00, 70.00, 19.50, 20.30, 24.00
000830, 45.00, 0.00, 135.00, 45.00, 1.04464, 0.0445544228, 1.94936, 5, 1584097477.0, 8248.0, 450.00, 70.00, 19.50, 20.30, 24.00
000831, 45.00, 0.00, 120.00, 45.00, 1.04560, 0.0283272249, 1.94936, 5, 1584097488.0, 8259.0, 450.00, 70.00, 19.50, 20.30, 24.00
000832, 45.00, 5.00, 120.00, 47.65, 1.04699, 0.0366772984, 1.94936, 5, 1584097498.0, 8269.0, 450.00, 70.00, 19.50, 20.30, 24.00
000833, 45.00, 10.00, 120.00, 50.58, 1.04831, 0.0312014451, 1.94936, 5, 1584097507.0, 8278.0, 450.00, 70.00, 19.50, 20.30, 24.00
000834, 45.00, 15.00, 120.00, 53.74, 1.04671, 0.0103271290, 1.94936, 5, 1584097517.0, 8288.0, 450.00, 70.00, 19.50, 20.30, 24.00
000835, 45.00, 20.00, 120.00, 57.08, 1.04417, 0.0324209003, 1.94936, 5, 1584097526.0, 8297.0, 450.00, 70.00, 19.50, 20.30, 24.00
000836, 45.00, 25.00, 120.00, 60.56, 1.04078, 0.0161080656, 1.94936, 5, 1584097536.0, 8307.0, 450.00, 70.00, 19.50, 20.30, 24.00
000837, 45.00, 30.00, 120.00, 64.18, 1.03695, 0.0344217014, 1.94936, 5, 1584097545.0, 8316.0, 450.00, 70.00, 19.50, 20.30, 24.00
000838, 45.00, 35.00, 120.00, 67.89, 1.03411, 0.0326387219, 1.94936, 5, 1584097555.0, 8326.0, 450.00, 70.00, 19.50, 20.30, 24.00
000839, 45.00, 40.00, 120.00, 71.67, 1.02906, 0.0396313998, 1.94936, 5, 1584097564.0, 8335.0, 450.00, 70.00, 19.50, 20.30, 24.00
000840, 45.00, 45.00, 120.00, 75.52, 1.02295, 0.0377065745, 1.94936, 5, 1584097574.0, 8345.0, 450.00, 70.00, 19.50, 20.30, 24.00
000841, 45.00, 50.00, 120.00, 79.42, 1.01650, 0.0472776431, 1.94936, 5, 1584097583.0, 8354.0, 450.00, 70.00, 19.50, 20.30, 24.00
